consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,charge_at_2025_rates,charge_at_2026_rates,price_change_impact,price_change_impact_pct,analysis_basis
ICP000001-202604,ICP000001,RET002,URES,Selwyn,2026-04,59.00939,67.40923,8.39984,14.23,Same quantities and categories; price schedule changed only
ICP000268-202605,ICP000268,RET001,RES,Christchurch Urban,2026-05,79.40628,90.77945,11.37317,14.32,Same quantities and categories; price schedule changed only
ICP000269-202605,ICP000269,RET003,RSC,Selwyn,2026-05,86.54371,96.64888,10.10517,11.68,Same quantities and categories; price schedule changed only
ICP000270-202605,ICP000270,RET002,RES,Christchurch Urban,2026-05,61.13748,70.41795,9.28047,15.18,Same quantities and categories; price schedule changed only
ICP000271-202605,ICP000271,RET004,RES,Christchurch Urban,2026-05,53.01434,61.37921,8.36486,15.78,Same quantities and categories; price schedule changed only
ICP000272-202605,ICP000272,RET005,RES,Christchurch Urban,2026-05,86.95206,98.97963,12.02757,13.83,Same quantities and categories; price schedule changed only
ICP000273-202605,ICP000273,RET001,RSC,Christchurch Urban,2026-05,79.54308,88.98796,9.44488,11.87,Same quantities and categories; price schedule changed only
ICP000274-202605,ICP000274,RET002,RSC,Christchurch Urban,2026-05,96.4003,108.13174,11.73144,12.17,Same quantities and categories; price schedule changed only
ICP000275-202605,ICP000275,RET004,RSC,Christchurch Urban,2026-05,90.45116,101.50102,11.04985,12.22,Same quantities and categories; price schedule changed only
ICP000276-202605,ICP000276,RET001,RES,Selwyn,2026-05,65.14499,74.92527,9.78028,15.01,Same quantities and categories; price schedule changed only
ICP000277-202605,ICP000277,RET001,RES,Christchurch Urban,2026-05,91.61775,104.52594,12.90819,14.09,Same quantities and categories; price schedule changed only
ICP000278-202605,ICP000278,RET001,RES,Christchurch Urban,2026-05,70.25171,80.63054,10.37883,14.77,Same quantities and categories; price schedule changed only
ICP000279-202605,ICP000279,RET001,RSC,Central Canterbury Rural,2026-05,69.01646,77.25185,8.23539,11.93,Same quantities and categories; price schedule changed only
ICP000280-202605,ICP000280,RET002,RSC,Selwyn,2026-05,72.66305,81.56547,8.90242,12.25,Same quantities and categories; price schedule changed only
ICP000281-202605,ICP000281,RET001,RES,Selwyn,2026-05,79.16929,90.8018,11.63251,14.69,Same quantities and categories; price schedule changed only
ICP000282-202605,ICP000282,RET001,RES,Christchurch Urban,2026-05,56.96414,65.75804,8.7939,15.44,Same quantities and categories; price schedule changed only
ICP000283-202605,ICP000283,RET004,RES,Christchurch Urban,2026-05,58.37754,67.45034,9.0728,15.54,Same quantities and categories; price schedule changed only
ICP000284-202605,ICP000284,RET002,URES,Christchurch Urban,2026-05,55.69944,63.88332,8.18388,14.69,Same quantities and categories; price schedule changed only
ICP000285-202605,ICP000285,RET001,RES,Christchurch Urban,2026-05,40.06715,47.00025,6.9331,17.3,Same quantities and categories; price schedule changed only
ICP000286-202605,ICP000286,RET001,RES,Christchurch Urban,2026-05,85.51964,97.39425,11.87461,13.89,Same quantities and categories; price schedule changed only
ICP000287-202605,ICP000287,RET005,RSC,Christchurch Urban,2026-05,73.10921,81.76612,8.65692,11.84,Same quantities and categories; price schedule changed only
ICP000288-202605,ICP000288,RET002,RSU,Christchurch Urban,2026-05,71.9338,79.50628,7.57248,10.53,Same quantities and categories; price schedule changed only
ICP000289-202605,ICP000289,RET001,RES,Christchurch Urban,2026-05,45.49562,53.13478,7.63916,16.79,Same quantities and categories; price schedule changed only
ICP000290-202605,ICP000290,RET001,RES,Christchurch Urban,2026-05,91.35437,103.75443,12.40006,13.57,Same quantities and categories; price schedule changed only
ICP000291-202605,ICP000291,RET003,RES,Christchurch Urban,2026-05,70.43547,80.70846,10.27299,14.58,Same quantities and categories; price schedule changed only
ICP000292-202605,ICP000292,RET001,RES,Christchurch Urban,2026-05,74.48624,85.111,10.62476,14.26,Same quantities and categories; price schedule changed only
ICP000293-202605,ICP000293,RET002,RSC,Christchurch Urban,2026-05,117.58172,131.67312,14.0914,11.98,Same quantities and categories; price schedule changed only
ICP000294-202605,ICP000294,RET002,RES,Christchurch Urban,2026-05,58.75258,67.69484,8.94226,15.22,Same quantities and categories; price schedule changed only
ICP000295-202605,ICP000295,RET001,RES,Christchurch Urban,2026-05,63.84083,73.47025,9.62942,15.08,Same quantities and categories; price schedule changed only
ICP000296-202605,ICP000296,RET002,RES,Christchurch Urban,2026-05,57.21613,66.09602,8.87989,15.52,Same quantities and categories; price schedule changed only
ICP000297-202605,ICP000297,RET001,RES,Christchurch Urban,2026-05,54.3138,63.01606,8.70225,16.02,Same quantities and categories; price schedule changed only
ICP000298-202605,ICP000298,RET003,URES,Christchurch Urban,2026-05,57.41835,66.03626,8.61791,15.01,Same quantities and categories; price schedule changed only
ICP000299-202605,ICP000299,RET002,RES,Central Canterbury Rural,2026-05,65.30532,75.14278,9.83746,15.06,Same quantities and categories; price schedule changed only
ICP000300-202605,ICP000300,RET005,RES,Selwyn,2026-05,61.8039,71.40787,9.60397,15.54,Same quantities and categories; price schedule changed only
ICP000301-202605,ICP000301,RET001,URES,Christchurch Urban,2026-05,84.82205,96.1474,11.32536,13.35,Same quantities and categories; price schedule changed only
ICP000302-202605,ICP000302,RET003,RES,Christchurch Urban,2026-05,55.12411,63.76921,8.6451,15.68,Same quantities and categories; price schedule changed only
ICP000303-202605,ICP000303,RET005,RES,Selwyn,2026-05,88.68821,100.92168,12.23347,13.79,Same quantities and categories; price schedule changed only
ICP000304-202605,ICP000304,RET001,RSC,Christchurch Urban,2026-05,73.90665,82.51199,8.60534,11.64,Same quantities and categories; price schedule changed only
ICP000305-202605,ICP000305,RET002,RSC,Christchurch Urban,2026-05,72.7714,81.5556,8.7842,12.07,Same quantities and categories; price schedule changed only
ICP000306-202605,ICP000306,RET004,RES,Christchurch Urban,2026-05,78.61814,89.7301,11.11195,14.13,Same quantities and categories; price schedule changed only
ICP000307-202605,ICP000307,RET002,RES,Christchurch Urban,2026-05,76.89192,88.07633,11.18441,14.55,Same quantities and categories; price schedule changed only
ICP000308-202605,ICP000308,RET003,RES,Christchurch Urban,2026-05,55.04912,63.67688,8.62776,15.67,Same quantities and categories; price schedule changed only
ICP000309-202605,ICP000309,RET002,RES,Christchurch Urban,2026-05,60.47586,69.86868,9.39282,15.53,Same quantities and categories; price schedule changed only
ICP000310-202605,ICP000310,RET001,RES,Christchurch Urban,2026-05,59.98312,69.419,9.43588,15.73,Same quantities and categories; price schedule changed only
ICP000311-202605,ICP000311,RET005,URES,Selwyn,2026-05,103.18545,116.60802,13.42257,13.01,Same quantities and categories; price schedule changed only
ICP000312-202605,ICP000312,RET001,RES,Central Canterbury Rural,2026-05,88.74698,100.93994,12.19296,13.74,Same quantities and categories; price schedule changed only
ICP000313-202605,ICP000313,RET004,RES,Central Canterbury Rural,2026-05,83.20081,94.84102,11.64022,13.99,Same quantities and categories; price schedule changed only
ICP000314-202605,ICP000314,RET001,RSC,Christchurch Urban,2026-05,70.49704,78.58442,8.08738,11.47,Same quantities and categories; price schedule changed only
ICP000315-202605,ICP000315,RET002,RES,Christchurch Urban,2026-05,65.91473,75.69947,9.78474,14.84,Same quantities and categories; price schedule changed only
ICP000316-202605,ICP000316,RET005,RES,Central Canterbury Rural,2026-05,67.22022,77.3329,10.11268,15.04,Same quantities and categories; price schedule changed only
ICP000317-202605,ICP000317,RET003,RES,Christchurch Urban,2026-05,47.83597,55.63689,7.80093,16.31,Same quantities and categories; price schedule changed only
ICP000318-202605,ICP000318,RET004,RSU,Christchurch Urban,2026-05,80.32377,89.09181,8.76804,10.92,Same quantities and categories; price schedule changed only
ICP000319-202605,ICP000319,RET001,RSC,Christchurch Urban,2026-05,70.34704,78.4288,8.08176,11.49,Same quantities and categories; price schedule changed only
ICP000320-202605,ICP000320,RET004,RES,Christchurch Urban,2026-05,48.61757,56.60399,7.98642,16.43,Same quantities and categories; price schedule changed only
ICP000321-202605,ICP000321,RET001,RES,Christchurch Urban,2026-05,51.75558,60.00173,8.24615,15.93,Same quantities and categories; price schedule changed only
ICP000322-202605,ICP000322,RET002,RES,Christchurch Urban,2026-05,71.25527,81.86747,10.6122,14.89,Same quantities and categories; price schedule changed only
ICP000323-202605,ICP000323,RET002,URES,Central Canterbury Rural,2026-05,73.13486,83.27182,10.13696,13.86,Same quantities and categories; price schedule changed only
ICP000324-202605,ICP000324,RET002,RSC,Selwyn,2026-05,63.25363,70.77525,7.52161,11.89,Same quantities and categories; price schedule changed only
ICP000325-202605,ICP000325,RET004,RES,Christchurch Urban,2026-05,59.05721,68.31993,9.26273,15.68,Same quantities and categories; price schedule changed only
ICP000326-202605,ICP000326,RET002,RES,Christchurch Urban,2026-05,51.42291,59.7175,8.2946,16.13,Same quantities and categories; price schedule changed only
ICP000327-202605,ICP000327,RET001,RES,Christchurch Urban,2026-05,77.4669,88.48134,11.01444,14.22,Same quantities and categories; price schedule changed only
ICP000328-202605,ICP000328,RET001,RES,Christchurch Urban,2026-05,50.56041,58.7558,8.19539,16.21,Same quantities and categories; price schedule changed only
ICP000329-202605,ICP000329,RET001,RES,Selwyn,2026-05,56.87285,65.85414,8.98129,15.79,Same quantities and categories; price schedule changed only
ICP000330-202605,ICP000330,RET001,RSC,Christchurch Urban,2026-05,95.44028,106.9758,11.53552,12.09,Same quantities and categories; price schedule changed only
ICP000331-202605,ICP000331,RET001,RES,Christchurch Urban,2026-05,75.06022,85.9196,10.85938,14.47,Same quantities and categories; price schedule changed only
ICP000332-202605,ICP000332,RET002,RES,Christchurch Urban,2026-05,56.14203,64.92008,8.77806,15.64,Same quantities and categories; price schedule changed only
ICP000333-202605,ICP000333,RET001,RES,Christchurch Urban,2026-05,47.01263,54.71566,7.70303,16.39,Same quantities and categories; price schedule changed only
ICP000334-202605,ICP000334,RET001,RES,Christchurch Urban,2026-05,75.29654,86.16092,10.86438,14.43,Same quantities and categories; price schedule changed only
ICP000335-202605,ICP000335,RET001,RES,Christchurch Urban,2026-05,54.33097,62.93017,8.5992,15.83,Same quantities and categories; price schedule changed only
ICP000336-202605,ICP000336,RET003,RSC,Christchurch Urban,2026-05,71.80259,80.21175,8.40916,11.71,Same quantities and categories; price schedule changed only
ICP000337-202605,ICP000337,RET001,RSU,Christchurch Urban,2026-05,74.13018,81.87304,7.74286,10.44,Same quantities and categories; price schedule changed only
ICP000338-202605,ICP000338,RET002,RES,Central Canterbury Rural,2026-05,64.32159,73.97579,9.65421,15.01,Same quantities and categories; price schedule changed only
ICP000339-202605,ICP000339,RET002,RES,Christchurch Urban,2026-05,63.04711,72.7192,9.67209,15.34,Same quantities and categories; price schedule changed only
ICP000340-202605,ICP000340,RET003,RES,Christchurch Urban,2026-05,55.81453,64.67868,8.86415,15.88,Same quantities and categories; price schedule changed only
ICP000341-202605,ICP000341,RET005,RSC,Central Canterbury Rural,2026-05,96.38936,108.44407,12.05471,12.51,Same quantities and categories; price schedule changed only
ICP000342-202605,ICP000342,RET003,URES,Christchurch Urban,2026-05,79.13724,89.70989,10.57265,13.36,Same quantities and categories; price schedule changed only
ICP000343-202605,ICP000343,RET004,RES,Christchurch Urban,2026-05,84.63446,96.56494,11.93048,14.1,Same quantities and categories; price schedule changed only
ICP000344-202605,ICP000344,RET003,RES,Selwyn,2026-05,54.68814,63.47992,8.79178,16.08,Same quantities and categories; price schedule changed only
ICP000345-202605,ICP000345,RET004,RES,Christchurch Urban,2026-05,52.82462,61.20271,8.37809,15.86,Same quantities and categories; price schedule changed only
ICP000346-202605,ICP000346,RET001,RES,Christchurch Urban,2026-05,52.65757,61.15324,8.49567,16.13,Same quantities and categories; price schedule changed only
ICP000347-202605,ICP000347,RET004,RSC,Christchurch Urban,2026-05,81.47171,91.12888,9.65717,11.85,Same quantities and categories; price schedule changed only
ICP000348-202605,ICP000348,RET002,RES,Christchurch Urban,2026-05,60.55911,69.73418,9.17507,15.15,Same quantities and categories; price schedule changed only
ICP000349-202605,ICP000349,RET002,RSC,Christchurch Urban,2026-05,68.74005,76.46476,7.72471,11.24,Same quantities and categories; price schedule changed only
ICP000350-202605,ICP000350,RET003,URES,Selwyn,2026-05,66.47166,75.87646,9.4048,14.15,Same quantities and categories; price schedule changed only
ICP000351-202605,ICP000351,RET001,RES,Christchurch Urban,2026-05,69.35595,79.63627,10.28032,14.82,Same quantities and categories; price schedule changed only
ICP000352-202605,ICP000352,RET003,RES,Christchurch Urban,2026-05,53.84556,62.35385,8.50829,15.8,Same quantities and categories; price schedule changed only
ICP000353-202605,ICP000353,RET001,URES,Christchurch Urban,2026-05,62.45531,71.439,8.98369,14.38,Same quantities and categories; price schedule changed only
ICP000354-202605,ICP000354,RET001,RSC,Christchurch Urban,2026-05,73.82097,82.49723,8.67626,11.75,Same quantities and categories; price schedule changed only
ICP000355-202605,ICP000355,RET001,RES,Christchurch Urban,2026-05,73.96319,84.69575,10.73257,14.51,Same quantities and categories; price schedule changed only
ICP000356-202605,ICP000356,RET002,RSC,Christchurch Urban,2026-05,66.27288,73.9368,7.66392,11.56,Same quantities and categories; price schedule changed only
ICP000357-202605,ICP000357,RET003,URES,Central Canterbury Rural,2026-05,73.11111,83.16201,10.0509,13.75,Same quantities and categories; price schedule changed only
ICP000358-202605,ICP000358,RET001,RES,Christchurch Urban,2026-05,67.49685,77.52857,10.03172,14.86,Same quantities and categories; price schedule changed only
ICP000359-202605,ICP000359,RET004,RES,Christchurch Urban,2026-05,68.93318,79.36487,10.43169,15.13,Same quantities and categories; price schedule changed only
ICP000360-202605,ICP000360,RET002,RES,Christchurch Urban,2026-05,66.69209,76.41463,9.72253,14.58,Same quantities and categories; price schedule changed only
ICP000361-202605,ICP000361,RET004,URES,Christchurch Urban,2026-05,85.23472,96.6037,11.36898,13.34,Same quantities and categories; price schedule changed only
ICP000362-202605,ICP000362,RET003,RSC,Christchurch Urban,2026-05,81.79529,91.48628,9.691,11.85,Same quantities and categories; price schedule changed only
ICP000363-202605,ICP000363,RET004,RES,Christchurch Urban,2026-05,59.21472,68.4909,9.27617,15.67,Same quantities and categories; price schedule changed only
ICP000364-202605,ICP000364,RET005,RES,Christchurch Urban,2026-05,56.35307,65.35089,8.99782,15.97,Same quantities and categories; price schedule changed only
ICP000365-202605,ICP000365,RET002,RES,Christchurch Urban,2026-05,83.93125,95.581,11.64974,13.88,Same quantities and categories; price schedule changed only
ICP000366-202605,ICP000366,RET001,RES,Selwyn,2026-05,59.27148,68.57637,9.30489,15.7,Same quantities and categories; price schedule changed only
ICP000367-202605,ICP000367,RET001,RES,Christchurch Urban,2026-05,55.81005,64.65956,8.8495,15.86,Same quantities and categories; price schedule changed only
ICP000368-202605,ICP000368,RET002,RES,Christchurch Urban,2026-05,54.18767,62.97331,8.78564,16.21,Same quantities and categories; price schedule changed only
ICP000369-202605,ICP000369,RET004,RES,Christchurch Urban,2026-05,67.16488,77.14651,9.98163,14.86,Same quantities and categories; price schedule changed only
ICP000370-202605,ICP000370,RET001,RSC,Christchurch Urban,2026-05,73.74291,82.15563,8.41272,11.41,Same quantities and categories; price schedule changed only
ICP000371-202605,ICP000371,RET001,RES,Christchurch Urban,2026-05,74.10408,84.86698,10.76291,14.52,Same quantities and categories; price schedule changed only
ICP000372-202605,ICP000372,RET004,RES,Christchurch Urban,2026-05,68.15161,78.13387,9.98226,14.65,Same quantities and categories; price schedule changed only
ICP000373-202605,ICP000373,RET001,RES,Christchurch Urban,2026-05,67.893,77.87156,9.97856,14.7,Same quantities and categories; price schedule changed only
ICP000374-202605,ICP000374,RET004,RES,Central Canterbury Rural,2026-05,53.22838,61.78919,8.56081,16.08,Same quantities and categories; price schedule changed only
ICP000375-202605,ICP000375,RET002,RES,Christchurch Urban,2026-05,62.70953,72.16123,9.4517,15.07,Same quantities and categories; price schedule changed only
ICP000376-202605,ICP000376,RET002,RES,Selwyn,2026-05,56.9874,66.01872,9.03131,15.85,Same quantities and categories; price schedule changed only
ICP000377-202605,ICP000377,RET004,RES,Selwyn,2026-05,45.77305,53.61244,7.83938,17.13,Same quantities and categories; price schedule changed only
ICP000378-202605,ICP000378,RET003,URES,Christchurch Urban,2026-05,58.49251,67.03689,8.54438,14.61,Same quantities and categories; price schedule changed only
ICP000379-202605,ICP000379,RET003,RES,Christchurch Urban,2026-05,46.9404,54.80382,7.86341,16.75,Same quantities and categories; price schedule changed only
ICP000380-202605,ICP000380,RET004,RES,Christchurch Urban,2026-05,45.02006,52.74005,7.71999,17.15,Same quantities and categories; price schedule changed only
ICP000381-202605,ICP000381,RET001,RES,Christchurch Urban,2026-05,96.14948,109.45551,13.30604,13.84,Same quantities and categories; price schedule changed only
ICP000382-202605,ICP000382,RET002,RSU,Christchurch Urban,2026-05,83.7952,93.13802,9.34282,11.15,Same quantities and categories; price schedule changed only
ICP000383-202605,ICP000383,RET004,RES,Selwyn,2026-05,60.48026,69.67758,9.19732,15.21,Same quantities and categories; price schedule changed only
ICP000384-202605,ICP000384,RET001,RES,Christchurch Urban,2026-05,82.48988,93.96542,11.47554,13.91,Same quantities and categories; price schedule changed only
ICP000385-202605,ICP000385,RET003,RSC,Christchurch Urban,2026-05,83.35698,93.04686,9.68988,11.62,Same quantities and categories; price schedule changed only
ICP000386-202605,ICP000386,RET002,RES,Christchurch Urban,2026-05,60.26021,69.38468,9.12447,15.14,Same quantities and categories; price schedule changed only
ICP000387-202605,ICP000387,RET004,URES,Christchurch Urban,2026-05,67.74899,77.34194,9.59296,14.16,Same quantities and categories; price schedule changed only
ICP000388-202605,ICP000388,RET003,RSC,Christchurch Urban,2026-05,111.01135,124.24296,13.23161,11.92,Same quantities and categories; price schedule changed only
ICP000389-202605,ICP000389,RET001,RES,Christchurch Urban,2026-05,47.1877,55.06501,7.87732,16.69,Same quantities and categories; price schedule changed only
ICP000390-202605,ICP000390,RET004,RES,Christchurch Urban,2026-05,65.29505,75.15444,9.85939,15.1,Same quantities and categories; price schedule changed only
ICP000391-202605,ICP000391,RET002,RES,Christchurch Urban,2026-05,47.74908,55.73017,7.98109,16.71,Same quantities and categories; price schedule changed only
ICP000392-202605,ICP000392,RET002,RSU,Christchurch Urban,2026-05,90.7313,100.1936,9.4623,10.43,Same quantities and categories; price schedule changed only
ICP000393-202605,ICP000393,RET002,RES,Christchurch Urban,2026-05,59.73018,68.96529,9.23511,15.46,Same quantities and categories; price schedule changed only
ICP000394-202605,ICP000394,RET001,URES,Christchurch Urban,2026-05,61.24212,69.99818,8.75605,14.3,Same quantities and categories; price schedule changed only
ICP000395-202605,ICP000395,RET001,RES,Christchurch Urban,2026-05,75.44951,86.26701,10.81749,14.34,Same quantities and categories; price schedule changed only
ICP000396-202605,ICP000396,RET003,RES,Christchurch Urban,2026-05,58.58558,67.90683,9.32126,15.91,Same quantities and categories; price schedule changed only
ICP000397-202605,ICP000397,RET004,URES,Christchurch Urban,2026-05,68.92008,78.74517,9.82508,14.26,Same quantities and categories; price schedule changed only
ICP000398-202605,ICP000398,RET003,RSC,Christchurch Urban,2026-05,84.25874,94.62454,10.3658,12.3,Same quantities and categories; price schedule changed only
ICP000399-202605,ICP000399,RET003,RES,Christchurch Urban,2026-05,51.84701,60.13547,8.28846,15.99,Same quantities and categories; price schedule changed only
ICP000400-202605,ICP000400,RET004,RES,Christchurch Urban,2026-05,60.9951,70.48986,9.49476,15.57,Same quantities and categories; price schedule changed only
ICP000401-202605,ICP000401,RET001,RSC,Christchurch Urban,2026-05,59.20837,66.04755,6.83918,11.55,Same quantities and categories; price schedule changed only
ICP000402-202605,ICP000402,RET003,RES,Christchurch Urban,2026-05,98.75957,112.18306,13.42349,13.59,Same quantities and categories; price schedule changed only
ICP000403-202605,ICP000403,RET001,URES,Selwyn,2026-05,64.84722,74.04869,9.20147,14.19,Same quantities and categories; price schedule changed only
ICP000404-202605,ICP000404,RET003,RES,Christchurch Urban,2026-05,45.8882,53.53854,7.65034,16.67,Same quantities and categories; price schedule changed only
ICP000405-202605,ICP000405,RET005,RSC,Christchurch Urban,2026-05,65.64428,73.01874,7.37446,11.23,Same quantities and categories; price schedule changed only
ICP000406-202605,ICP000406,RET002,RES,Christchurch Urban,2026-05,99.66895,112.89805,13.2291,13.27,Same quantities and categories; price schedule changed only
ICP000407-202605,ICP000407,RET001,RSU,Christchurch Urban,2026-05,105.35633,117.50701,12.15068,11.53,Same quantities and categories; price schedule changed only
ICP000408-202605,ICP000408,RET001,RES,Selwyn,2026-05,51.48113,59.71587,8.23474,16.0,Same quantities and categories; price schedule changed only
ICP000409-202605,ICP000409,RET005,RSC,Selwyn,2026-05,72.98559,81.38731,8.40172,11.51,Same quantities and categories; price schedule changed only
ICP000410-202605,ICP000410,RET005,RES,Christchurch Urban,2026-05,73.84228,84.59451,10.75223,14.56,Same quantities and categories; price schedule changed only
ICP000411-202605,ICP000411,RET002,RES,Selwyn,2026-05,57.88246,66.66815,8.78569,15.18,Same quantities and categories; price schedule changed only
ICP000412-202605,ICP000412,RET001,RES,Selwyn,2026-05,62.86555,72.2993,9.43375,15.01,Same quantities and categories; price schedule changed only
ICP000413-202605,ICP000413,RET001,RES,Selwyn,2026-05,57.64078,66.35752,8.71674,15.12,Same quantities and categories; price schedule changed only
ICP000414-202605,ICP000414,RET001,RES,Selwyn,2026-05,63.09042,72.60508,9.51466,15.08,Same quantities and categories; price schedule changed only
ICP000415-202605,ICP000415,RET005,RES,Christchurch Urban,2026-05,47.61533,55.44082,7.82549,16.43,Same quantities and categories; price schedule changed only
ICP000416-202605,ICP000416,RET001,RES,Christchurch Urban,2026-05,72.69775,83.25768,10.55993,14.53,Same quantities and categories; price schedule changed only
ICP000417-202605,ICP000417,RET001,RES,Christchurch Urban,2026-05,102.732,116.61665,13.88466,13.52,Same quantities and categories; price schedule changed only
ICP000418-202605,ICP000418,RET001,RES,Christchurch Urban,2026-05,69.47505,79.53636,10.06131,14.48,Same quantities and categories; price schedule changed only
ICP000419-202605,ICP000419,RET001,URES,Selwyn,2026-05,64.24669,73.43945,9.19276,14.31,Same quantities and categories; price schedule changed only
ICP000420-202605,ICP000420,RET002,RES,Central Canterbury Rural,2026-05,54.84674,63.53012,8.68338,15.83,Same quantities and categories; price schedule changed only
ICP000421-202605,ICP000421,RET003,RSC,Christchurch Urban,2026-05,92.26568,103.47492,11.20924,12.15,Same quantities and categories; price schedule changed only
ICP000422-202605,ICP000422,RET002,RSC,Christchurch Urban,2026-05,94.53843,105.72357,11.18514,11.83,Same quantities and categories; price schedule changed only
ICP000423-202605,ICP000423,RET001,RES,Selwyn,2026-05,60.31387,69.26778,8.9539,14.85,Same quantities and categories; price schedule changed only
ICP000424-202605,ICP000424,RET001,RES,Christchurch Urban,2026-05,48.30561,56.1787,7.87309,16.3,Same quantities and categories; price schedule changed only
ICP000425-202605,ICP000425,RET004,RES,Christchurch Urban,2026-05,44.00097,51.40662,7.40565,16.83,Same quantities and categories; price schedule changed only
ICP000426-202605,ICP000426,RET001,RES,Christchurch Urban,2026-05,68.88442,78.87763,9.99321,14.51,Same quantities and categories; price schedule changed only
ICP000427-202605,ICP000427,RET001,URES,Selwyn,2026-05,44.65069,51.68928,7.03859,15.76,Same quantities and categories; price schedule changed only
ICP000428-202605,ICP000428,RET004,RES,Christchurch Urban,2026-05,81.4014,93.08659,11.68519,14.36,Same quantities and categories; price schedule changed only
ICP000429-202605,ICP000429,RET001,RES,Christchurch Urban,2026-05,101.95853,115.75819,13.79966,13.53,Same quantities and categories; price schedule changed only
ICP000430-202605,ICP000430,RET002,RES,Selwyn,2026-05,53.87352,62.46324,8.58972,15.94,Same quantities and categories; price schedule changed only
ICP000431-202605,ICP000431,RET002,RES,Christchurch Urban,2026-05,102.10651,115.78741,13.6809,13.4,Same quantities and categories; price schedule changed only
ICP000432-202605,ICP000432,RET002,RES,Selwyn,2026-05,67.58378,77.44278,9.859,14.59,Same quantities and categories; price schedule changed only
ICP000433-202605,ICP000433,RET002,RES,Christchurch Urban,2026-05,53.88817,62.36688,8.47871,15.73,Same quantities and categories; price schedule changed only
ICP000434-202605,ICP000434,RET002,RES,Central Canterbury Rural,2026-05,45.641,53.30577,7.66477,16.79,Same quantities and categories; price schedule changed only
ICP000435-202605,ICP000435,RET001,RES,Selwyn,2026-05,60.40236,69.52835,9.12599,15.11,Same quantities and categories; price schedule changed only
ICP000436-202605,ICP000436,RET004,RSC,Christchurch Urban,2026-05,68.59294,76.15712,7.56418,11.03,Same quantities and categories; price schedule changed only
ICP000437-202605,ICP000437,RET001,URES,Christchurch Urban,2026-05,61.61874,70.47018,8.85144,14.36,Same quantities and categories; price schedule changed only
ICP000438-202605,ICP000438,RET004,RES,Christchurch Urban,2026-05,46.78759,54.46552,7.67794,16.41,Same quantities and categories; price schedule changed only
ICP000439-202605,ICP000439,RET001,RES,Christchurch Urban,2026-05,56.63669,65.52873,8.89204,15.7,Same quantities and categories; price schedule changed only
ICP000440-202605,ICP000440,RET001,RSC,Christchurch Urban,2026-05,60.30608,67.26794,6.96186,11.54,Same quantities and categories; price schedule changed only
ICP000441-202605,ICP000441,RET003,RES,Christchurch Urban,2026-05,94.75277,107.94637,13.1936,13.92,Same quantities and categories; price schedule changed only
ICP000442-202605,ICP000442,RET001,RES,Christchurch Urban,2026-05,80.4386,91.55449,11.11589,13.82,Same quantities and categories; price schedule changed only
ICP000443-202605,ICP000443,RET001,RES,Christchurch Urban,2026-05,57.35271,66.1026,8.74989,15.26,Same quantities and categories; price schedule changed only
ICP000444-202605,ICP000444,RET004,RES,Christchurch Urban,2026-05,72.83917,83.15973,10.32056,14.17,Same quantities and categories; price schedule changed only
ICP000445-202605,ICP000445,RET004,RES,Christchurch Urban,2026-05,57.76242,66.70165,8.93924,15.48,Same quantities and categories; price schedule changed only
ICP000446-202605,ICP000446,RET004,RES,Christchurch Urban,2026-05,88.9041,101.01334,12.10924,13.62,Same quantities and categories; price schedule changed only
ICP000447-202605,ICP000447,RET002,RES,Christchurch Urban,2026-05,84.36866,96.08448,11.71582,13.89,Same quantities and categories; price schedule changed only
ICP000448-202605,ICP000448,RET005,RES,Christchurch Urban,2026-05,86.34171,98.44623,12.10452,14.02,Same quantities and categories; price schedule changed only
ICP000449-202605,ICP000449,RET001,URES,Christchurch Urban,2026-05,62.8569,71.7752,8.9183,14.19,Same quantities and categories; price schedule changed only
ICP000450-202605,ICP000450,RET005,RES,Christchurch Urban,2026-05,55.99334,64.79895,8.80561,15.73,Same quantities and categories; price schedule changed only
ICP000451-202605,ICP000451,RET003,RES,Christchurch Urban,2026-05,63.54156,73.11154,9.56999,15.06,Same quantities and categories; price schedule changed only
ICP000452-202605,ICP000452,RET001,RES,Christchurch Urban,2026-05,64.6619,74.3577,9.6958,14.99,Same quantities and categories; price schedule changed only
ICP000453-202605,ICP000453,RET004,RES,Selwyn,2026-05,40.53458,47.64007,7.10548,17.53,Same quantities and categories; price schedule changed only
ICP000454-202605,ICP000454,RET002,RES,Christchurch Urban,2026-05,67.11625,76.95575,9.8395,14.66,Same quantities and categories; price schedule changed only
ICP000455-202605,ICP000455,RET002,RES,Christchurch Urban,2026-05,91.86054,104.72293,12.8624,14.0,Same quantities and categories; price schedule changed only
ICP000456-202605,ICP000456,RET001,RES,Christchurch Urban,2026-05,62.56113,72.14001,9.57888,15.31,Same quantities and categories; price schedule changed only
ICP000457-202605,ICP000457,RET001,URES,Christchurch Urban,2026-05,72.35073,82.53737,10.18664,14.08,Same quantities and categories; price schedule changed only
ICP000458-202605,ICP000458,RET001,RES,Christchurch Urban,2026-05,62.74871,72.37081,9.6221,15.33,Same quantities and categories; price schedule changed only
ICP000459-202605,ICP000459,RET001,RSC,Christchurch Urban,2026-05,85.25772,95.93679,10.67907,12.53,Same quantities and categories; price schedule changed only
