consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin,system_billed_amount_unrounded,system_billed_amount,system_line_count,detected_issue_type,billing_variance_unrounded,billing_variance,absolute_variance,variance_direction,validation_status,total_kwh
ICP000110-202602,ICP000110,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,38.64423407,6,38.64,Calculated reconciliation,38.64423407,38.64,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,397.358
ICP000111-202602,ICP000111,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,58.53729404,6,58.54,Calculated reconciliation,58.53729404,58.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,641.502
ICP000112-202602,ICP000112,RET003,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,75.50811166,6,75.51,Calculated reconciliation,75.50811166,75.51,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,767.797
ICP000113-202602,ICP000113,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,62.438908139999995,6,62.44,Calculated reconciliation,62.438908139999995,62.44,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,685.674
ICP000114-202602,ICP000114,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,48.22724234,6,48.23,Calculated reconciliation,48.22724234,48.23,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,433.123
ICP000115-202602,ICP000115,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,67.70622645,6,67.71,Calculated reconciliation,67.70622645,67.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,501.793
ICP000116-202602,ICP000116,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,54.09247524,6,54.09,Calculated reconciliation,54.09247524,54.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,420.504
ICP000117-202602,ICP000117,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,43.91888154,6,43.92,Calculated reconciliation,43.91888154,43.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,366.019
ICP000118-202602,ICP000118,RET003,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,62.52360356,6,62.52,Calculated reconciliation,62.52360356,62.52,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,760.23
ICP000119-202602,ICP000119,RET004,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,44.05171681,6,44.05,Calculated reconciliation,44.05171681,44.05,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,393.969
ICP000120-202602,ICP000120,RET004,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,61.183842729999995,6,61.18,Calculated reconciliation,61.183842729999995,61.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,617.024
ICP000121-202602,ICP000121,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,55.92984589,6,55.93,Calculated reconciliation,55.92984589,55.93,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,606.624
ICP000122-202602,ICP000122,RET005,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,47.19086615,6,47.19,Calculated reconciliation,47.19086615,47.19,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,391.922
ICP000123-202602,ICP000123,RET005,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,100.53853474,6,100.54,Calculated reconciliation,100.53853474,100.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1249.47
ICP000124-202602,ICP000124,RET004,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,60.14529123,6,60.15,Calculated reconciliation,60.14529123,60.15,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,671.984
ICP000125-202602,ICP000125,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,51.86739933,6,51.87,Calculated reconciliation,51.86739933,51.87,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,429.15
ICP000126-202602,ICP000126,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,51.08877719,6,51.09,Calculated reconciliation,51.08877719,51.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,601.519
ICP000127-202602,ICP000127,RET001,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,64.08690525,6,64.09,Calculated reconciliation,64.08690525,64.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,712.617
ICP000128-202602,ICP000128,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,60.95288174,6,60.95,Calculated reconciliation,79.05524123000001,79.06,7,DUPLICATE_CONSUMPTION,18.102359490000005,18.1,18.1,Overbilled,REVIEW,567.558
ICP000129-202602,ICP000129,RET002,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,51.026104319999995,6,51.03,Calculated reconciliation,51.026104319999995,51.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,470.77
ICP000130-202602,ICP000130,RET001,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,102.52149238,6,102.52,Calculated reconciliation,102.52149238,102.52,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,917.534
ICP000131-202602,ICP000131,RET001,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,75.29372867,6,75.29,Calculated reconciliation,75.29372867,75.29,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,788.814
ICP000132-202602,ICP000132,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,50.2690636,6,50.27,Calculated reconciliation,50.2690636,50.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,426.544
ICP000133-202602,ICP000133,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,52.825358429999994,6,52.83,Calculated reconciliation,52.825358429999994,52.83,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,556.432
ICP000134-202602,ICP000134,RET004,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,55.34523658999999,6,55.35,Calculated reconciliation,55.34523658999999,55.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,462.251
ICP000135-202602,ICP000135,RET001,RSC,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,62.53974711,6,62.54,Calculated reconciliation,62.53974711,62.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,586.472
ICP000136-202602,ICP000136,RET001,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,52.94757108,6,52.95,Calculated reconciliation,52.94757108,52.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,448.81
ICP000137-202602,ICP000137,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,51.11415641,6,51.11,Calculated reconciliation,51.11415641,51.11,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,528.245
ICP000138-202602,ICP000138,RET001,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,56.40532578,6,56.41,Calculated reconciliation,56.40532578,56.41,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,622.565
ICP000139-202602,ICP000139,RET003,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,63.38226498,6,63.38,Calculated reconciliation,63.38226498,63.38,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,499.933
ICP000140-202602,ICP000140,RET002,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,78.0414889,6,78.04,Calculated reconciliation,107.01878321,107.02,7,DUPLICATE_CONSUMPTION,28.97729430999999,28.98,28.98,Overbilled,REVIEW,785.994
ICP000141-202602,ICP000141,RET002,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,48.40315467,6,48.4,Calculated reconciliation,48.40315467,48.4,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,560.705
ICP000142-202602,ICP000142,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,60.28083436,6,60.28,Calculated reconciliation,60.28083436,60.28,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,556.877
ICP000143-202602,ICP000143,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,42.44531866,6,42.45,Calculated reconciliation,42.44531866,42.45,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,362.859
ICP000144-202602,ICP000144,RET001,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,78.35120963,6,78.35,Calculated reconciliation,78.35120963,78.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,832.874
ICP000145-202602,ICP000145,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,59.28092644,6,59.28,Calculated reconciliation,59.28092644,59.28,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,505.872
ICP000146-202602,ICP000146,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,49.28078868,6,49.28,Calculated reconciliation,49.28078868,49.28,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,516.019
ICP000147-202602,ICP000147,RET003,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,73.45297674999999,6,73.45,Calculated reconciliation,73.45297674999999,73.45,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,986.657
ICP000148-202602,ICP000148,RET005,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,48.77796855,6,48.78,Calculated reconciliation,48.77796855,48.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,339.357
ICP000149-202602,ICP000149,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,57.486713779999995,6,57.49,Calculated reconciliation,57.486713779999995,57.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,572.808
ICP000150-202602,ICP000150,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,61.6054254,6,61.61,Calculated reconciliation,61.6054254,61.61,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,563.201
ICP000151-202602,ICP000151,RET003,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,67.41371708999999,6,67.41,Calculated reconciliation,67.41371708999999,67.41,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,614.622
ICP000152-202602,ICP000152,RET002,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,53.29810093,6,53.3,Calculated reconciliation,53.29810093,53.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,551.625
ICP000153-202602,ICP000153,RET003,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,47.18116427,6,47.18,Calculated reconciliation,47.18116427,47.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,396.465
ICP000154-202602,ICP000154,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,64.71146081,6,64.71,Calculated reconciliation,64.71146081,64.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,623.376
ICP000155-202602,ICP000155,RET004,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,62.26620657,6,62.27,Calculated reconciliation,62.26620657,62.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,749.083
ICP000156-202602,ICP000156,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,60.60040555,6,60.6,Calculated reconciliation,60.60040555,60.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,581.501
ICP000157-202602,ICP000157,RET005,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,62.55543579,6,62.56,Calculated reconciliation,62.55543579,62.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,589.929
ICP000158-202602,ICP000158,RET005,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,68.42146609999999,6,68.42,Calculated reconciliation,68.42146609999999,68.42,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,656.327
ICP000159-202602,ICP000159,RET001,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,71.27723987,6,71.28,Calculated reconciliation,71.27723987,71.28,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,709.885
ICP000160-202602,ICP000160,RET003,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,51.92565001,6,51.93,Calculated reconciliation,51.92565001,51.93,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,781.096
ICP000161-202602,ICP000161,RET003,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,68.56266183,6,68.56,Calculated reconciliation,68.56266183,68.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,589.282
ICP000162-202602,ICP000162,RET001,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,49.16965918,6,49.17,Calculated reconciliation,49.16965918,49.17,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,443.402
ICP000163-202602,ICP000163,RET003,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,58.15438263,6,58.15,Calculated reconciliation,58.15438263,58.15,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,491.321
ICP000164-202602,ICP000164,RET001,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,72.52327123,6,72.52,Calculated reconciliation,72.52327123,72.52,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,654.266
ICP000165-202602,ICP000165,RET001,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,74.48215564,6,74.48,Calculated reconciliation,74.48215564,74.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,712.382
ICP000166-202602,ICP000166,RET005,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,42.56769163,6,42.57,Calculated reconciliation,42.56769163,42.57,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,236.455
ICP000167-202602,ICP000167,RET002,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,77.09961120999999,6,77.1,Calculated reconciliation,77.09961120999999,77.1,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,709.245
ICP000168-202602,ICP000168,RET001,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,42.69361322,6,42.69,Calculated reconciliation,42.69361322,42.69,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,318.091
ICP000169-202602,ICP000169,RET005,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,43.06181868,6,43.06,Calculated reconciliation,43.06181868,43.06,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,363.751
ICP000170-202602,ICP000170,RET003,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,51.069433149999995,6,51.07,Calculated reconciliation,51.069433149999995,51.07,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,397.564
ICP000171-202602,ICP000171,RET002,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,44.74822017,6,44.75,Calculated reconciliation,44.74822017,44.75,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,296.658
ICP000172-202602,ICP000172,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,40.2576418,6,40.26,Calculated reconciliation,40.2576418,40.26,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,313.521
ICP000173-202602,ICP000173,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,37.31655643,6,37.32,Calculated reconciliation,37.31655643,37.32,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,284.779
ICP000174-202602,ICP000174,RET005,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,49.70441832,6,49.7,Calculated reconciliation,49.70441832,49.7,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,329.533
ICP000175-202602,ICP000175,RET003,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,73.28869091,6,73.29,Calculated reconciliation,73.28869091,73.29,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,756.319
ICP000176-202602,ICP000176,RET005,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,53.07127835,6,53.07,Calculated reconciliation,53.07127835,53.07,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,361.882
ICP000177-202602,ICP000177,RET003,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,77.26563319,6,77.27,Calculated reconciliation,77.26563319,77.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,739.967
ICP000178-202602,ICP000178,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,44.92021063,6,44.92,Calculated reconciliation,44.92021063,44.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,450.874
ICP000179-202602,ICP000179,RET001,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,82.76027241999999,6,82.76,Calculated reconciliation,82.76027241999999,82.76,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,710.979
ICP000180-202602,ICP000180,RET005,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,48.85352494,6,48.85,Calculated reconciliation,48.85352494,48.85,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,423.166
ICP000181-202602,ICP000181,RET002,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,68.9401138,6,68.94,Calculated reconciliation,68.9401138,68.94,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,667.535
ICP000182-202602,ICP000182,RET002,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,112.74709837999998,6,112.75,Calculated reconciliation,112.74709837999998,112.75,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1153.053
ICP000183-202602,ICP000183,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,51.69312363,6,51.69,Calculated reconciliation,51.69312363,51.69,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,530.036
ICP000184-202602,ICP000184,RET002,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,53.235126869999995,6,53.24,Calculated reconciliation,53.235126869999995,53.24,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,525.732
ICP000185-202602,ICP000185,RET004,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,64.93471833,6,64.93,Calculated reconciliation,64.93471833,64.93,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,665.03
ICP000186-202602,ICP000186,RET002,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,96.50476348,6,96.5,Calculated reconciliation,96.50476348,96.5,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1059.987
ICP000187-202602,ICP000187,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,56.65960468,6,56.66,Calculated reconciliation,56.65960468,56.66,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,534.441
ICP000188-202602,ICP000188,RET004,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,40.27112363,6,40.27,Calculated reconciliation,40.27112363,40.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,343.179
ICP000189-202602,ICP000189,RET005,RSC,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,61.053556969999995,6,61.05,Calculated reconciliation,61.053556969999995,61.05,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,733.988
ICP000190-202602,ICP000190,RET005,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,61.39274744,6,61.39,Calculated reconciliation,61.39274744,61.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,576.655
ICP000191-202602,ICP000191,RET001,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,49.8865683,6,49.89,Calculated reconciliation,49.8865683,49.89,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,421.687
ICP000192-202602,ICP000192,RET002,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,53.98814895,6,53.99,Calculated reconciliation,53.98814895,53.99,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,438.883
ICP000193-202602,ICP000193,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,48.16206805,6,48.16,Calculated reconciliation,48.16206805,48.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,447.57
ICP000194-202602,ICP000194,RET002,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,69.94525913,6,69.95,Calculated reconciliation,69.94525913,69.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1057.177
ICP000195-202602,ICP000195,RET002,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,68.77664767,6,68.78,Calculated reconciliation,68.77664767,68.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,550.447
ICP000196-202602,ICP000196,RET002,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,59.03000039,6,59.03,Calculated reconciliation,59.03000039,59.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,488.843
ICP000197-202602,ICP000197,RET004,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,67.92407499,6,67.92,Calculated reconciliation,67.92407499,67.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,601.772
ICP000198-202602,ICP000198,RET002,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,72.60358701,6,72.6,Calculated reconciliation,72.60358701,72.6,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,688.467
ICP000199-202602,ICP000199,RET003,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,34.09780692,6,34.1,Calculated reconciliation,34.09780692,34.1,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,237.939
ICP000200-202602,ICP000200,RET002,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,2025,56.875283229999994,6,56.88,Calculated reconciliation,56.875283229999994,56.88,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,576.902
ICP000201-202602,ICP000201,RET001,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,60.5322659,6,60.53,Calculated reconciliation,60.5322659,60.53,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,614.19
ICP000202-202602,ICP000202,RET005,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,75.68701168999999,6,75.69,Calculated reconciliation,75.68701168999999,75.69,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,760.749
ICP000203-202602,ICP000203,RET004,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,62.43227923,6,62.43,Calculated reconciliation,62.43227923,62.43,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,493.41
ICP000204-202602,ICP000204,RET005,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,2025,76.48400688999999,6,76.48,Calculated reconciliation,76.48400688999999,76.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,690.566
ICP000205-202602,ICP000205,RET005,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,2025,68.10180095,6,68.1,Calculated reconciliation,68.10180095,68.1,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,520.044
