consumption_id,icp_id,retailer_id,connection_group,control_type,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,quantity,quantity_unit,price_year,effective_from,effective_to,component_code,delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Weekend,167.236,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,6.543944679999999,6.54394,Calculated from public prices and simulated quantities
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,74.73,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.4349286,0.43493,Calculated from public prices and simulated quantities
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,180.021,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,22.42701618,22.42702,Calculated from public prices and simulated quantities
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,209.712,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,15.2250912,15.22509,Calculated from public prices and simulated quantities
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,84.919,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,129.472,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,4.02528448,4.02528,Calculated from public prices and simulated quantities
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,37.077,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,0.26732517,0.26733,Calculated from public prices and simulated quantities
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,75.343,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,11.761795730000001,11.7618,Calculated from public prices and simulated quantities
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,170.598,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,15.52612398,15.52612,Calculated from public prices and simulated quantities
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,24.642,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,99.632,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,3.89860016,3.8986,Calculated from public prices and simulated quantities
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSUUFXD,1.1613,$/con/day,True,32.5164,32.5164,Calculated from public prices and simulated quantities
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,36.782,kWh,2025,2025-04-01,2026-03-31,RSUUOP,0.00582,$/kWh,True,0.21407123999999997,0.21407,Calculated from public prices and simulated quantities
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,77.986,kWh,2025,2025-04-01,2026-03-31,RSUUP,0.12458,$/kWh,True,9.71549588,9.7155,Calculated from public prices and simulated quantities
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,159.938,kWh,2025,2025-04-01,2026-03-31,RSUUSH,0.0726,$/kWh,True,11.6114988,11.6115,Calculated from public prices and simulated quantities
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,106.058,kWh,2025,2025-04-01,2026-03-31,RSUUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,371.027,kWh,2025,2025-04-01,2026-03-31,RSUUWKD,0.03109,$/kWh,True,11.53522943,11.53523,Calculated from public prices and simulated quantities
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Off Peak,188.409,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,1.3584288899999999,1.35843,Calculated from public prices and simulated quantities
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Peak,56.667,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,8.84628537,8.84629,Calculated from public prices and simulated quantities
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Shoulder,211.198,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,19.22112998,19.22113,Calculated from public prices and simulated quantities
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,7.702,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Weekend,48.309,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,1.8903311699999998,1.89033,Calculated from public prices and simulated quantities
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,42.479,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,0.30627359,0.30627,Calculated from public prices and simulated quantities
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,108.016,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,16.86237776,16.86238,Calculated from public prices and simulated quantities
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,97.307,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,8.85591007,8.85591,Calculated from public prices and simulated quantities
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,7.214,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,180.633,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,7.06816929,7.06817,Calculated from public prices and simulated quantities
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,186.856,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,1.08750192,1.0875,Calculated from public prices and simulated quantities
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,230.516,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,28.71768328,28.71768,Calculated from public prices and simulated quantities
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,326.003,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,23.667817799999998,23.66782,Calculated from public prices and simulated quantities
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,50.072,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,182.096,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,5.66136464,5.66136,Calculated from public prices and simulated quantities
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,127.761,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.92115681,0.92116,Calculated from public prices and simulated quantities
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,60.622,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,9.46370042,9.4637,Calculated from public prices and simulated quantities
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,172.629,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,15.710965289999997,15.71097,Calculated from public prices and simulated quantities
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,43.522,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,250.943,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,9.81939959,9.8194,Calculated from public prices and simulated quantities
ICP000024-202602,ICP000024,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities
ICP000024-202602,ICP000024,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,149.271,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,1.0762439099999999,1.07624,Calculated from public prices and simulated quantities
ICP000024-202602,ICP000024,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,120.251,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,18.772383610000002,18.77238,Calculated from public prices and simulated quantities
ICP000024-202602,ICP000024,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,97.833,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,8.90378133,8.90378,Calculated from public prices and simulated quantities
ICP000024-202602,ICP000024,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,38.762,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000024-202602,ICP000024,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,127.694,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,4.99666622,4.99667,Calculated from public prices and simulated quantities
ICP000025-202602,ICP000025,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities
ICP000025-202602,ICP000025,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,85.824,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.61879104,0.61879,Calculated from public prices and simulated quantities
ICP000025-202602,ICP000025,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,119.778,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,18.69854358,18.69854,Calculated from public prices and simulated quantities
ICP000025-202602,ICP000025,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,96.909,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,8.81968809,8.81969,Calculated from public prices and simulated quantities
ICP000025-202602,ICP000025,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,7.514,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000025-202602,ICP000025,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,75.457,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,2.9526324099999997,2.95263,Calculated from public prices and simulated quantities
ICP000026-202602,ICP000026,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities
ICP000026-202602,ICP000026,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,180.569,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,1.30190249,1.3019,Calculated from public prices and simulated quantities
ICP000026-202602,ICP000026,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,60.135,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,9.38767485,9.38767,Calculated from public prices and simulated quantities
ICP000026-202602,ICP000026,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,157.935,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,14.373664349999999,14.37366,Calculated from public prices and simulated quantities
ICP000026-202602,ICP000026,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,8.632,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000026-202602,ICP000026,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,100.713,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,3.9408996899999997,3.9409,Calculated from public prices and simulated quantities
ICP000027-202602,ICP000027,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities
ICP000027-202602,ICP000027,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,74.32,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.5358472,0.53585,Calculated from public prices and simulated quantities
ICP000027-202602,ICP000027,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,64.843,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,10.12264073,10.12264,Calculated from public prices and simulated quantities
ICP000027-202602,ICP000027,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,182.014,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,16.56509414,16.56509,Calculated from public prices and simulated quantities
ICP000027-202602,ICP000027,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,5.366,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000027-202602,ICP000027,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,138.495,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,5.41930935,5.41931,Calculated from public prices and simulated quantities
ICP000028-202602,ICP000028,RET002,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities
