consumption_id,icp_id,retailer_id,connection_group,control_type,expected_price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,expected_quantity,quantity_unit,expected_price_year,effective_from,effective_to,expected_component_code,expected_delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin,applied_price_category_code,applied_price_year,system_component_code,system_quantity,system_delivery_price,system_charge_unrounded,injected_exception_type,system_line_id
ICP000013-202602,ICP000013,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Shoulder,93.265,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,8.488047649999999,8.48805,Calculated from public prices and simulated quantities,URES,2025,URESUSH,93.265,0.09101,8.488047649999999,,SYS0000076
ICP000013-202602,ICP000013,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,15.775,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2025,URESUSOP,15.775,0.0,0.0,,SYS0000077
ICP000013-202602,ICP000013,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Weekend,45.781,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,1.7914105299999998,1.79141,Calculated from public prices and simulated quantities,URES,2025,URESUWKD,45.781,0.03913,1.7914105299999998,,SYS0000078
ICP000014-202602,ICP000014,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities,RSC,2025,RSCCFXD,28.0,1.0191,28.534799999999997,,SYS0000079
ICP000014-202602,ICP000014,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,118.818,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.69152076,0.69152,Calculated from public prices and simulated quantities,RSC,2025,RSCCOP,118.818,0.00582,0.69152076,,SYS0000080
ICP000014-202602,ICP000014,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,116.778,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,14.54820324,14.5482,Calculated from public prices and simulated quantities,RSC,2025,RSCCP,116.778,0.12458,14.54820324,,SYS0000081
ICP000014-202602,ICP000014,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,386.311,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,28.0461786,28.04618,Calculated from public prices and simulated quantities,RSC,2025,RSCCSH,386.311,0.0726,28.046178599999998,,SYS0000082
ICP000014-202602,ICP000014,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,30.621,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2025,RSCCSOP,30.621,0.0,0.0,,SYS0000083
ICP000014-202602,ICP000014,RET004,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,168.315,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,5.23291335,5.23291,Calculated from public prices and simulated quantities,RSC,2025,RSCCWKD,168.315,0.03109,5.23291335,,SYS0000084
ICP000015-202602,ICP000015,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0000085
ICP000015-202602,ICP000015,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,64.39,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.4642519,0.46425,Calculated from public prices and simulated quantities,RES,2025,RESCOP,64.39,0.00721,0.4642519,,SYS0000086
ICP000015-202602,ICP000015,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,108.159,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,16.88470149,16.8847,Calculated from public prices and simulated quantities,RES,2025,RESCP,108.159,0.15611,16.88470149,,SYS0000087
ICP000015-202602,ICP000015,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,71.886,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,6.542344859999999,6.54234,Calculated from public prices and simulated quantities,RES,2025,RESCSH,71.886,0.09101,6.542344859999999,,SYS0000088
ICP000015-202602,ICP000015,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,19.036,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,19.036,0.0,0.0,,SYS0000089
ICP000015-202602,ICP000015,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,144.915,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,5.67052395,5.67052,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,144.915,0.03913,5.67052395,,SYS0000090
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities,URES,2025,URESUFXD,28.0,0.75,21.0,,SYS0000091
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Off Peak,162.318,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,1.1703127800000002,1.17031,Calculated from public prices and simulated quantities,URES,2025,URESUOP,162.318,0.00721,1.1703127800000002,,SYS0000092
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Peak,84.837,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,13.24390407,13.2439,Calculated from public prices and simulated quantities,URES,2025,URESUP,84.837,0.15611,13.243904070000001,,SYS0000093
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Shoulder,136.871,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,12.45662971,12.45663,Calculated from public prices and simulated quantities,URES,2025,URESUSH,136.871,0.09101,12.45662971,,SYS0000094
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,4.403,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2025,URESUSOP,4.403,0.0,0.0,,SYS0000095
ICP000016-202602,ICP000016,RET002,Residential Low User,Uncontrolled,URES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Weekend,167.236,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,6.543944679999999,6.54394,Calculated from public prices and simulated quantities,URES,2025,URESUWKD,167.236,0.03913,6.543944679999999,,SYS0000096
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities,RSC,2025,RSCCFXD,28.0,1.0191,28.534799999999997,,SYS0000097
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,74.73,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.4349286,0.43493,Calculated from public prices and simulated quantities,RSC,2025,RSCCOP,74.73,0.00582,0.4349286,,SYS0000098
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,180.021,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,22.42701618,22.42702,Calculated from public prices and simulated quantities,RSC,2025,RSCCP,180.021,0.12458,22.42701618,,SYS0000099
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,209.712,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,15.2250912,15.22509,Calculated from public prices and simulated quantities,RSC,2025,RSCCSH,209.712,0.0726,15.2250912,,SYS0000100
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,84.919,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2025,RSCCSOP,84.919,0.0,0.0,,SYS0000101
ICP000017-202602,ICP000017,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,129.472,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,4.02528448,4.02528,Calculated from public prices and simulated quantities,RSC,2025,RSCCWKD,129.472,0.03109,4.02528448,,SYS0000102
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities,URES,2025,URESUFXD,28.0,0.75,21.0,,SYS0000103
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,37.077,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,0.26732517,0.26733,Calculated from public prices and simulated quantities,URES,2025,URESUOP,37.077,0.00721,0.26732517,,SYS0000104
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,75.343,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,11.76179573,11.7618,Calculated from public prices and simulated quantities,URES,2025,URESUP,75.343,0.15611,11.761795730000001,,SYS0000105
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,170.598,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,15.52612398,15.52612,Calculated from public prices and simulated quantities,URES,2025,URESUSH,170.598,0.09101,15.52612398,,SYS0000106
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,24.642,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2025,URESUSOP,24.642,0.0,0.0,,SYS0000107
ICP000018-202602,ICP000018,RET003,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,99.632,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,3.89860016,3.8986,Calculated from public prices and simulated quantities,URES,2025,URESUWKD,99.632,0.03913,3.89860016,,SYS0000108
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSUUFXD,1.1613,$/con/day,True,32.5164,32.5164,Calculated from public prices and simulated quantities,RSU,2025,RSUUFXD,28.0,1.1613,32.5164,,SYS0000109
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,36.782,kWh,2025,2025-04-01,2026-03-31,RSUUOP,0.00582,$/kWh,True,0.2140712399999999,0.21407,Calculated from public prices and simulated quantities,RSU,2025,RSUUOP,36.782,0.00582,0.21407123999999997,,SYS0000110
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,77.986,kWh,2025,2025-04-01,2026-03-31,RSUUP,0.12458,$/kWh,True,9.71549588,9.7155,Calculated from public prices and simulated quantities,RSU,2025,RSUUP,77.986,0.12458,9.71549588,,SYS0000111
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,159.938,kWh,2025,2025-04-01,2026-03-31,RSUUSH,0.0726,$/kWh,True,11.6114988,11.6115,Calculated from public prices and simulated quantities,RSU,2025,RSUUSH,159.938,0.0726,11.6114988,,SYS0000112
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,106.058,kWh,2025,2025-04-01,2026-03-31,RSUUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSU,2025,RSUUSOP,106.058,0.0,0.0,,SYS0000113
ICP000019-202602,ICP000019,RET001,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,371.027,kWh,2025,2025-04-01,2026-03-31,RSUUWKD,0.03109,$/kWh,True,11.53522943,11.53523,Calculated from public prices and simulated quantities,RSU,2025,RSUUWKD,371.027,0.03109,11.53522943,,SYS0000114
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities,URES,2025,URESUFXD,28.0,0.75,21.0,,SYS0000115
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Off Peak,188.409,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,1.35842889,1.35843,Calculated from public prices and simulated quantities,URES,2025,URESUOP,188.409,0.00721,1.3584288899999999,,SYS0000116
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Peak,56.667,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,8.84628537,8.84629,Calculated from public prices and simulated quantities,URES,2025,URESUP,56.667,0.15611,8.84628537,,SYS0000117
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Shoulder,211.198,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,19.22112998,19.22113,Calculated from public prices and simulated quantities,URES,2025,URESUSH,211.198,0.09101,19.22112998,,SYS0000118
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,7.702,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2025,URESUSOP,7.702,0.0,0.0,,SYS0000119
ICP000020-202602,ICP000020,RET001,Residential Low User,Uncontrolled,URES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Weekend,48.309,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,1.89033117,1.89033,Calculated from public prices and simulated quantities,URES,2025,URESUWKD,48.309,0.03913,1.8903311699999998,,SYS0000120
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities,URES,2025,URESUFXD,28.0,0.75,21.0,,SYS0000121
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,42.479,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,0.30627359,0.30627,Calculated from public prices and simulated quantities,URES,2025,URESUOP,42.479,0.00721,0.30627359,,SYS0000122
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,108.016,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,16.86237776,16.86238,Calculated from public prices and simulated quantities,URES,2025,URESUP,108.016,0.15611,16.86237776,,SYS0000123
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,97.307,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,8.85591007,8.85591,Calculated from public prices and simulated quantities,URES,2025,URESUSH,97.307,0.09101,8.85591007,,SYS0000124
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,7.214,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2025,URESUSOP,7.214,0.0,0.0,,SYS0000125
ICP000021-202602,ICP000021,RET005,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,180.633,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,7.06816929,7.06817,Calculated from public prices and simulated quantities,URES,2025,URESUWKD,180.633,0.03913,7.06816929,,SYS0000126
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities,RSC,2025,RSCCFXD,28.0,1.0191,28.534799999999997,,SYS0000127
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,186.856,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,1.08750192,1.0875,Calculated from public prices and simulated quantities,RSC,2025,RSCCOP,186.856,0.00582,1.08750192,,SYS0000128
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,230.516,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,28.71768328,28.71768,Calculated from public prices and simulated quantities,RSC,2025,RSCCP,230.516,0.12458,28.71768328,,SYS0000129
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,326.003,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,23.6678178,23.66782,Calculated from public prices and simulated quantities,RSC,2025,RSCCSH,326.003,0.0726,23.667817799999998,,SYS0000130
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,50.072,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2025,RSCCSOP,50.072,0.0,0.0,,SYS0000131
ICP000022-202602,ICP000022,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,182.096,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,5.66136464,5.66136,Calculated from public prices and simulated quantities,RSC,2025,RSCCWKD,182.096,0.03109,5.66136464,,SYS0000132
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0000133
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,127.761,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.92115681,0.92116,Calculated from public prices and simulated quantities,RES,2025,RESCOP,127.761,0.00721,0.92115681,,SYS0000134
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,60.622,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,9.46370042,9.4637,Calculated from public prices and simulated quantities,RES,2025,RESCP,60.622,0.15611,9.46370042,,SYS0000135
ICP000023-202602,ICP000023,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,172.629,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,15.710965289999995,15.71097,Calculated from public prices and simulated quantities,RES,2025,RESCSH,172.629,0.09101,15.710965289999997,,SYS0000136
